station_name	latitude	longitude	elevation	Instrumentation	start_date	start_time
ILA014	24.693	121.719	273	IDS	0217	02232
ILA014	24.693	121.719	108	CV57	1 0223	08140
ILA014	24.692	121.727	108	CV57	1 0814	19151
ILA014	24.692	121.727	155	SMTA	1 1915	99999
ILA015	24.78	121.691	287	IDS	9211	03211
ILA015	24.78	121.691	080	CV57	1 0321	08140
ILA015	24.778	121.699	080	CV57	1 0814	19151
ILA015	24.778	121.699	425	SMTA	1 1915	99999
ILA016	24.748	121.683	288	IDS	9211	01221
ILA016	24.748	121.683	476	A900	1 0122	08140
ILA016	24.747	121.691	476	A900	1 0814	13240
ILA016	24.747	121.691	309	NANO	1 1324	99999
ILA017	24.722	121.68	289	IDS	9212	01221
ILA017	24.722	121.68	478	A900	0122	08140
ILA017	24.72	121.688	478	A900	0814	13240
ILA017	24.717	121.689	392	NANO	1 1324	99999
ILA018	24.68	121.68	290	IDS	9212	99082
ILA018	24.68	121.68	475	A900	0116	08140
ILA018	24.678	121.688	475	A900	0814	14231
ILA018	24.678	121.688	181	SMTA	1 1423	99999
ILA019	24.643	121.687	291	IDS	9211	02232
ILA019	24.643	121.687	102	CV57	1 0223	08140
ILA019	24.642	121.695	102	CV57	1 0814	16172
ILA019	24.642	121.695	429	SMTA	1 1617	99999
ILA020	24.755	121.627	274	IDS	9211	02221
ILA020	24.755	121.627	555	A900	0315	08140
ILA020	24.753	121.635	555	A900	0814	14152
ILA020	24.753	121.636	433	NANO	1 1415	99999
ILA021	24.713	121.645	293	IDS	9212	02232
ILA021	24.713	121.645	104	CV57	1 0223	08140
ILA021	24.71	121.653	104	CV57	1 0814	99999
ILA022	24.668	121.642	294	IDS	9211	01222
ILA022	24.668	121.642	535	A900	0122	08140
ILA022	24.667	121.65	535	A900	0814	12241
ILA022	24.667	121.651	182	NANO	1 1224	99999
ILA023	24.683	121.599	295	IDS	9212	02232
ILA023	24.683	121.599	103	CV57	1 0223	08140
ILA023	24.682	121.607	103	CV57	1 0814	15221
ILA023	24.678	121.61	296	SMTA	1 1522	16171
ILA023	24.678	121.609	427	SMTA	1 1617	18220
ILA023	24.678	121.609	454	NANO	1 1822	99999
ILA024	24.662	121.611	296	IDS	9212	01222
ILA024	24.662	121.611	530	A900	0122	03242
ILA025	24.638	121.566	297	IDS	1 9212	94110
ILA025	24.638	121.566	339	A900	1 9411	06140
ILA025	24.638	121.566	568	A900	1 0614	08140
ILA025	24.637	121.574	568	A900	1 0814	09201
ILA025	24.638	121.566	500	SMTA	1 0722	08140
ILA025	24.637	121.574	500	SMTA	1 0814	09201
ILA025	24.637	121.574	676	SMTA	1 0920	16172
ILA025	24.637	121.574	417	SMTA	1 1617	99999
ILA026	24.675	121.765	065	A800	9309	96061
ILA026	24.675	121.765	217	IDS	9606	00191
ILA026	24.675	121.765	268	IDS	0123	02232
ILA026	24.675	121.765	106	CV57	1 0223	05243
ILA026	24.675	121.765	106	CV57	1 0613	08140
ILA026	24.673	121.773	106	CV57	1 0814	15221
ILA026	24.673	121.773	298	SMTA	1 1522	15232
ILA026	24.673	121.773	169	SMTA	1 1523	19151
ILA026	24.673	121.773	530	NANO	1 1822	99999
ILA027	24.69	121.759	086	A800	9309	96110
ILA027	24.69	121.759	086	A800	9709	01221
ILA027	24.69	121.759	540	A900	0122	08140
ILA027	24.688	121.767	540	A900	1 0814	15232
ILA027	24.688	121.767	298	SMTA	1 1523	99999
ILA028	24.755	121.746	010	A800	9311	96082
ILA028	24.755	121.746	048	A900	9608	03211
ILA028	24.755	121.746	089	CV57	1 0321	08140
ILA028	24.753	121.755	089	CV57	1 0814	99999
ILA029	24.772	121.746	331	A900	1 9501	98052
ILA029	24.772	121.746	264	IDS	1 9805	01221
ILA029	24.772	121.746	543	A900	0122	08140
ILA029	24.77	121.754	543	A900	0814	14151
ILA029	24.77	121.754	031	A900	1 1015	10243
ILA029	24.77	121.754	237	NANO	1 1415	99999
ILA030	24.727	121.756	003	A900	9309	03211
ILA030	24.727	121.756	083	CV57	1 0321	08140
ILA030	24.723	121.764	083	CV57	1 0814	99999
ILA031	24.598	121.832	261	A900	1 9309	03212
ILA031	24.598	121.832	085	CV57	1 0321	08140
ILA031	24.597	121.841	085	CV57	1 0814	99999
ILA032	24.623	121.828	097	A800	9309	01221
ILA032	24.623	121.828	538	A900	0122	08140
ILA032	24.62	121.836	538	A900	0814	14151
ILA032	24.622	121.835	420	NANO	1 1415	99999
ILA033	24.863	121.82	378	A900	9411	98052
ILA033	24.863	121.82	258	IDS	9805	01221
ILA033	24.863	121.82	494	A900	0122	08140
ILA033	24.862	121.828	494	A900	0814	15221
ILA033	24.862	121.828	300	SMTA	1 1522	18221
ILA033	24.862	121.828	504	NANO	1 1822	99999
ILA034	24.803	121.806	246	A900	1 9309	02231
ILA034	24.803	121.806	101	CV57	1 0223	08140
ILA034	24.802	121.814	101	CV57	1 0814	19151
ILA034	24.802	121.814	236	SMTA	1 1915	99999
ILA035	24.823	121.76	004	A800	9309	01221
ILA035	24.823	121.76	501	A900	0122	08140
ILA035	24.822	121.768	501	A900	0814	15221
ILA035	24.822	121.769	297	SMTA	1 1522	18161
ILA035	24.822	121.769	237	SMTA	1 1816	18221
ILA035	24.822	121.769	538	NANO	1 1822	99999
ILA036	24.788	121.751	108	A900	1 9309	03211
ILA036	24.788	121.751	082	CV57	1 0321	08140
ILA036	24.787	121.76	082	CV57	1 0814	99999
ILA037	24.745	121.714	237	A900	1 9309	03211
ILA037	24.745	121.714	090	CV57	1 0321	08140
ILA037	24.743	121.722	090	CV57	1 0814	15221
ILA037	24.743	121.723	302	SMTA	1 1522	18220
ILA037	24.743	121.723	485	NANO	1 1822	99999
ILA038	24.72	121.735	034	A800	9309	01222
ILA038	24.72	121.735	532	A900	0122	08140
ILA038	24.718	121.743	532	A900	0814	15231
ILA038	24.718	121.744	335	SMTA	1 1523	99999
ILA039	24.765	121.721	071	A800	9309	97063
ILA039	24.765	121.721	071	A800	9709	01222
ILA039	24.765	121.721	539	A900	0122	08140
ILA039	24.762	121.729	539	A900	0814	15231
ILA039	24.763	121.73	317	SMTA	1 1523	99999
ILA040	24.773	121.79	070	A800	9309	96082
ILA040	24.773	121.79	473	IDSA	9608	06211
ILA040	24.773	121.79	387	SMTA	1 0621	08140
ILA040	24.772	121.799	387	SMTA	1 0814	99999
ILA041	24.723	121.792	069	A800	9309	94090
ILA041	24.723	121.792	233	IDS	9509	03161
ILA041	24.723	121.792	145	CV57	0414	08140
ILA041	24.722	121.8	145	CV57	0814	99999
ILA042	24.688	121.79	016	A900	1 9309	03211
ILA042	24.688	121.79	088	CV57	1 0321	08140
ILA042	24.687	121.799	088	CV57	1 0814	15221
ILA042	24.687	121.799	301	SMTA	1 1522	18220
ILA042	24.687	121.799	509	NANO	1 1822	99999
ILA043	24.628	121.736	082	A800	9309	03212
ILA043	24.628	121.736	084	CV57	1 0321	03231
ILA043	24.628	121.736	084	CV57	1 0414	08140
ILA043	24.627	121.744	084	CV57	1 0814	99999
ILA044	24.655	121.755	068	A800	9309	94090
ILA044	24.655	121.755	282	IDS	9509	03212
ILA044	24.655	121.755	092	CV57	1 0321	08140
ILA044	24.653	121.763	092	CV57	1 0814	99999
ILA046	24.667	121.734	083	A900	1 9309	03211
ILA046	24.667	121.734	086	CV57	1 0321	08140
ILA046	24.665	121.743	086	CV57	1 0814	15221
ILA046	24.665	121.742	292	SMTA	1 1522	18220
ILA046	24.665	121.742	531	NANO	1 1822	99999
ILA047	24.645	121.786	035	A900	9309	97031
ILA047	24.645	121.786	035	A900	0013	01212
ILA047	24.645	121.786	105	CV57	1 0223	08140
ILA047	24.643	121.794	105	CV57	1 0814	19151
ILA047	24.643	121.794	470	SMTA	1 1915	99999
ILA048	24.767	121.753	301	A900	9411	98052
ILA048	24.767	121.753	238	IDS	9805	02232
ILA048	24.767	121.753	110	CV57	1 0223	08140
ILA048	24.763	121.77	110	CV57	1 0814	99999
ILA049	24.765	121.748	190	A900	1 9309	94110
ILA049	24.765	121.748	311	A900	1 9411	08140
ILA049	24.763	121.756	311	A900	1 0814	08202
ILA049	24.765	121.748	489	SMTA	1 0722	08140
ILA049	24.763	121.756	489	SMTA	1 0814	08202
ILA049	24.763	121.756	489	SMTA	1 0820	17181
ILA049	24.763	121.756	288	SMTA	1 1718	99999
ILA050	24.427	121.741	206	A900	1 9309	94110
ILA050	24.427	121.741	327	A900	1 9411	08140
ILA050	24.425	121.749	327	A900	1 0814	08202
ILA050	24.427	121.741	508	SMTA	1 0722	08140
ILA050	24.425	121.749	508	SMTA	1 0814	08202
ILA050	24.425	121.749	508	SMTA	1 0820	99999
ILA050	24.425	121.749	634	K2	1 1716	99999
ILA051	24.718	121.675	089	A900	1 9309	94110
ILA051	24.718	121.675	352	A900	1 9411	08140
ILA051	24.717	121.683	352	A900	1 0814	09201
ILA051	24.718	121.675	535	SMTA	1 0722	08140
ILA051	24.717	121.683	535	SMTA	1 0814	17153
ILA051	24.717	121.683	236	SMTA	1 1716	99999
ILA052	24.61	121.851	109	A900	1 9309	94110
ILA052	24.61	121.851	404	A900	1 9411	08140
ILA052	24.607	121.859	404	A900	1 0814	09201
ILA052	24.61	121.851	498	SMTA	1 0722	08140
ILA052	24.607	121.86	498	SMTA	1 0814	99999
ILA053	24.33	121.731	423	IDSA	9501	06211
ILA053	24.33	121.731	288	SMTA	1 0621	08140
ILA053	24.328	121.739	288	SMTA	1 0814	17171
ILA053	24.328	121.739	830	SMTA	1 1816	18231
ILA053	24.328	121.739	280	SMTA	1 1914	99999
ILA054	24.972	121.918	445	IDSA	9501	06211
ILA054	24.972	121.918	301	SMTA	1 0621	08140
ILA054	24.97	121.926	301	SMTA	1 0814	99999
ILA055	24.737	121.808	489	IDSA	9501	06211
ILA055	24.737	121.808	304	SMTA	1 0621	08140
ILA055	24.737	121.816	304	SMTA	1 0814	99999
ILA056	24.76	121.808	488	IDSA	9501	06211
ILA056	24.76	121.808	313	SMTA	1 0621	08140
ILA056	24.758	121.814	313	SMTA	1 0814	99999
ILA057	24.807	121.743	231	IDS	9501	02231
ILA057	24.807	121.743	107	CV57	1 0223	08140
ILA057	24.803	121.749	107	CV57	1 0814	99999
ILA058	24.675	121.75	297	IDS	9501	02232
ILA058	24.675	121.75	109	CV57	1 0223	08140
ILA058	24.673	121.757	109	CV57	1 0814	99999
ILA059	24.667	121.821	440	IDSA	9501	06211
ILA059	24.667	121.821	341	SMTA	1 0621	08140
ILA059	24.665	121.83	341	SMTA	1 0814	99999
ILA060	24.577	121.836	482	IDSA	9501	06211
ILA060	24.577	121.836	306	SMTA	1 0621	08140
ILA060	24.575	121.844	306	SMTA	1 0814	16200
ILA060	24.575	121.844	503	SMTA	1 1915	99999
ILA061	24.523	121.826	491	IDSA	9501	06211
ILA061	24.523	121.826	283	SMTA	1 0621	08140
ILA061	24.52	121.834	283	SMTA	1 0814	15230
ILA061	24.52	121.833	298	SMTA	1 1523	99999
ILA062	24.467	121.792	457	IDSA	9501	04182
ILA062	24.467	121.792	563	A900	0418	08140
ILA062	24.465	121.8	563	A900	0814	14243
ILA062	24.465	121.801	230	SMTA	1 1424	18211
ILA062	24.465	121.801	506	NANO	1 1821	99999
ILA063	24.488	121.418	494	IDSA	9503	06211
ILA063	24.488	121.418	308	SMTA	1 0621	08140
ILA063	24.608	121.53	308	SMTA	1 0814	16172
ILA063	24.612	121.526	415	SMTA	1 1617	99999
ILA064	24.477	121.777	516	IDSA	9503	06211
ILA064	24.477	121.777	357	SMTA	1 0621	08140
ILA064	24.473	121.785	357	SMTA	1 0814	99999
ILA065	24.472	121.769	449	IDSA	9503	06211
ILA065	24.472	121.769	361	SMTA	1 0621	08140
ILA065	24.47	121.778	361	SMTA	1 0814	17153
ILA065	24.47	121.778	491	SMTA	1 1716	99999
ILA066	24.447	121.77	459	IDSA	9503	06211
ILA066	24.447	121.77	340	SMTA	1 0621	08140
ILA066	24.445	121.778	340	SMTA	1 0814	19151
ILA067	24.438	121.373	392	A900	1 9711	08140
ILA067	24.437	121.381	392	A900	1 0814	08202
ILA067	24.438	121.373	509	SMTA	1 0722	08140
ILA067	24.437	121.381	509	SMTA	1 0814	08202
ILA067	24.437	121.381	509	SMTA	1 0820	16172
ILA067	24.437	121.381	411	SMTA	1 1617	99999
ILA068	24.598	121.849	490	A900	1 0021	08140
ILA068	24.597	121.857	490	A900	1 0814	09201
ILA068	24.597	121.857	329	SMTA	1 0920	17153
ILA068	24.597	121.857	242	SMTA	1 1716	17183
ILA068	24.597	121.857	329	SMTA	1 1719	18162
ILA068	24.597	121.857	306	SMTA	1 1816	99999
ILA069	24.843	121.936	552	A900	1 0123	08140
ILA069	24.842	121.944	552	A900	1 0814	09201
ILA069	24.842	121.944	542	SMTA	1 0920	17131
ILA069	24.842	121.944	673	SMTA	1 1713	99999
ILA070	24.75	121.745	339	A900	1 0613	08140
ILA070	24.748	121.754	339	A900	1 0814	14243
ILA070	24.753	121.756	239	SMTA	1 1424	99999
ILA071	24.622	121.794	091	CV57	1 1222	99999
ILA072	24.7	121.772	508	NANO	1 1822	99999
ILA073	24.853	121.83	472	SMTA	1 1915	99999
ILA074	24.602	121.513	676	SMTA	1 1915	99999
ILA075	24.445	121.778	340	SMTA	1 1915	99999
ILA076	24.633	121.717	521	SMTA	1 1915	99999
HWA001	23.788	121.555	211	IDS	9212	93051
HWA001	23.788	121.555	211	IDS	9305	98050
HWA001	23.788	121.555	394	A900	9805	08140
HWA001	23.787	121.563	394	A900	0814	13232
HWA001	23.788	121.563	305	NANO	1 1323	16180
HWA001	23.788	121.563	141	NANO	1 1618	16200
HWA001	23.788	121.563	305	NANO	1 1620	99999
HWA002	23.6	121.512	240	IDS	9212	03212
HWA002	23.6	121.512	120	CV57	1 0321	08140
HWA002	23.597	121.52	120	CV57	1 0814	19142
HWA002	23.597	121.52	365	SMTA	1 1914	99999
HWA003	23.48	121.504	281	IDS	9212	03212
HWA003	23.48	121.504	123	CV57	1 0321	08140
HWA003	23.475	121.505	123	CV57	1 0814	13142
HWA003	23.475	121.505	168	CV57	1 1318	19142
HWA003	23.475	121.505	367	SMTA	1 1914	99999
HWA004	23.173	121.24	298	IDS	9212	03220
HWA004	23.173	121.24	115	CV57	1 0322	04200
HWA004	23.173	121.24	115	CV57	1 0420	08140
HWA004	23.172	121.248	115	CV57	1 0814	09130
HWA004	23.172	121.248	115	CV57	1 0913	19142
HWA004	23.172	121.248	359	SMTA	1 1914	99999
HWA005	23.658	121.413	299	IDS	9212	01222
HWA005	23.658	121.413	531	A900	1 0122	08140
HWA005	23.657	121.421	531	A900	1 0814	13232
HWA005	23.66	121.425	370	NANO	1 1323	99999
HWA006	23.672	121.417	300	IDS	9212	03220
HWA006	23.672	121.417	130	CV57	1 0322	08140
HWA006	23.67	121.424	130	CV57	1 0814	99999
HWA007	23.988	121.618	109	A900	9411	03220
HWA007	23.988	121.618	125	CV57	1 0322	08140
HWA007	23.985	121.626	125	CV57	1 0814	99999
HWA008	23.988	121.595	190	A900	9411	03212
HWA008	23.988	121.595	122	CV57	1 0321	08140
HWA008	23.987	121.603	122	CV57	1 0814	99999
HWA009	23.992	121.615	221	A900	9411	03220
HWA009	23.992	121.615	132	CV57	1 0322	08140
HWA009	23.99	121.622	132	CV57	1 0814	99999
HWA010	23.98	121.595	089	A900	9411	97013
HWA010	23.98	121.595	089	A900	0013	03220
HWA010	23.98	121.595	135	CV57	1 0322	08140
HWA010	23.978	121.603	135	CV57	1 0814	99999
HWA011	23.997	121.587	255	A900	1 9309	03212
HWA011	23.997	121.587	131	CV57	1 0321	08140
HWA011	23.995	121.595	131	CV57	1 0814	99999
HWA012	23.992	121.624	085	A900	1 9309	03220
HWA012	23.992	121.624	137	CV57	1 0322	08140
HWA012	23.992	121.631	137	CV57	1 0814	19142
HWA012	23.992	121.631	354	SMTA	1 1914	99999
HWA013	23.977	121.59	227	A900	1 9309	03213
HWA013	23.977	121.59	133	CV57	1 0322	08140
HWA013	23.975	121.599	133	CV57	1 0814	19152
HWA013	23.975	121.599	374	SMTA	1 1915	99999
HWA014	23.972	121.598	097	A900	9411	03220
HWA014	23.972	121.598	136	CV57	1 0322	08140
HWA014	23.97	121.606	136	CV57	1 0814	99999
HWA015	23.973	121.555	206	A900	9411	98050
HWA015	23.973	121.555	433	A900	1 9805	08140
HWA015	23.972	121.563	433	A900	1 0814	09192
HWA015	23.972	121.563	337	SMTA	1 0919	99999
HWA015	23.972	121.563	467	NANO	1 1821	99999
HWA016	23.965	121.56	042	A900	1 9309	03220
HWA016	23.965	121.56	127	CV57	1 0322	08140
HWA016	23.962	121.569	127	CV57	1 0814	99999
HWA017	23.948	121.539	241	A900	1 9309	97110
HWA017	23.948	121.539	241	A900	1 9808	03220
HWA017	23.948	121.539	134	CV57	1 0322	08140
HWA017	23.947	121.547	134	CV57	1 0814	99999
HWA018	23.907	121.524	135	A900	1 9309	03220
HWA018	23.907	121.524	111	CV57	1 0322	08140
HWA018	23.903	121.532	111	CV57	1 0814	99999
HWA019	23.977	121.605	243	A900	1 9309	94110
HWA019	23.977	121.605	427	A900	1 9406	08140
HWA019	23.975	121.614	427	A900	1 0814	08213
HWA019	23.977	121.605	192	CV57	1 0515	08140
HWA019	23.975	121.614	192	CV57	1 0814	99999
HWA019	23.977	121.605	491	SMTA	1 0722	08140
HWA019	23.975	121.614	491	SMTA	1 0814	08212
HWA019	23.975	121.614	491	SMTA	1 0821	09183
HWA019	23.975	121.614	676	SMTA	1 0918	09200
HWA019	23.975	121.614	675	SMTA	1 0920	17153
HWA019	23.975	121.614	499	SMTA	1 1716	99999
HWA019	23.975	121.614	201	NANO	1 1418	99999
HWA020	23.813	121.433	001	A900	1 9207	92113
HWA020	23.813	121.433	097	A900	1 9309	94062
HWA020	23.813	121.433	412	A900	1 9406	08140
HWA020	23.812	121.442	412	A900	1 0814	08212
HWA020	23.813	121.433	494	SMTA	1 0722	08140
HWA020	23.812	121.442	494	SMTA	1 0814	08212
HWA020	23.812	121.442	494	SMTA	1 0821	99999
HWA021	23.505	121.32	131	A900	1 9309	94110
HWA021	23.505	121.32	337	A900	1 9411	08140
HWA021	23.503	121.328	337	A900	1 0814	09192
HWA021	23.505	121.32	495	SMTA	1 0722	08140
HWA021	23.503	121.33	495	SMTA	1 0814	99999
HWA022	24.267	121.732	221	A900	1 9309	94110
HWA022	24.267	121.732	382	A900	1 9411	01163
HWA023	24.082	121.597	100	A900	1 9309	94110
HWA023	24.082	121.597	384	A900	1 9411	08140
HWA023	24.08	121.605	384	A900	1 0814	09192
HWA023	24.082	121.597	488	SMTA	1 0722	08140
HWA023	24.08	121.605	488	SMTA	1 0814	99999
HWA023	24.08	121.605	628	K2	1 0920	11142
HWA024	23.352	121.297	037	A900	1 9309	94110
HWA024	23.352	121.297	391	A900	1 9411	08140
HWA024	23.35	121.305	391	A900	1 0814	08212
HWA024	23.352	121.297	497	SMTA	1 0722	08140
HWA024	23.35	121.305	497	SMTA	1 0814	08212
HWA024	23.35	121.305	497	SMTA	1 0821	17153
HWA024	23.35	121.305	523	SMTA	1 1716	99999
HWA025	24.163	121.644	361	A900	9411	08140
HWA025	24.162	121.652	361	A900	0814	12242
HWA025	24.162	121.652	176	NANO	1 1224	13181
HWA025	24.162	121.652	193	NANO	1 1318	16172
HWA025	24.162	121.652	176	NANO	1 1617	99999
HWA026	24.12	121.616	424	A900	9411	08140
HWA026	24.117	121.624	424	A900	0814	13232
HWA026	24.117	121.624	390	NANO	1 1323	16222
HWA026	24.117	121.624	193	NANO	1 1622	16240
HWA026	24.117	121.624	390	NANO	1 1624	99999
HWA027	24.055	121.59	402	A900	9411	08140
HWA027	24.053	121.599	402	A900	0814	13232
HWA027	24.053	121.599	396	NANO	1 1323	99999
HWA028	24.015	121.601	360	A900	9411	08140
HWA028	24.013	121.609	360	A900	0814	13233
HWA028	24.013	121.609	335	NANO	1 1323	99999
HWA029	23.937	121.571	364	A900	9411	08140
HWA029	23.935	121.579	364	A900	0814	13233
HWA029	23.935	121.578	388	NANO	1 1323	99999
HWA030	23.785	121.449	373	A900	9411	03151
HWA030	23.785	121.449	373	A900	0518	08140
HWA030	23.783	121.457	373	A900	0814	13233
HWA030	23.783	121.456	356	NANO	1 1323	99999
HWA031	23.765	121.492	451	A900	9411	08140
HWA031	23.763	121.5	451	A900	0814	13233
HWA031	23.763	121.5	379	NANO	1 1323	16152
HWA032	23.71	121.412	414	A900	9411	08140
HWA032	23.708	121.42	414	A900	0814	13232
HWA032	23.708	121.42	365	NANO	1 1323	99999
HWA033	23.685	121.475	387	A900	1 9411	04200
HWA033	23.685	121.475	387	A900	1 0420	08140
HWA033	23.683	121.483	387	A900	1 0814	09192
HWA033	23.683	121.483	331	SMTA	1 0919	99999
HWA034	23.588	121.376	379	A900	1 9411	08140
HWA034	23.587	121.384	379	A900	1 0814	13232
HWA034	23.587	121.384	391	NANO	1 1323	99999
HWA035	23.732	121.436	390	A900	9411	97100
HWA035	23.732	121.436	390	A900	9808	08140
HWA035	23.73	121.445	390	A900	0814	13232
HWA035	23.73	121.445	394	NANO	1 1323	99999
HWA036	23.498	121.366	443	A900	9411	08140
HWA036	23.497	121.374	443	A900	0814	13232
HWA036	23.497	121.374	354	NANO	1 1323	17193
HWA036	23.497	121.374	202	NANO	1 1720	18222
HWA036	23.497	121.374	354	NANO	1 1822	99999
HWA037	23.453	121.385	430	A900	1 9411	95101
HWA037	23.453	121.385	430	A900	1 9608	08140
HWA037	23.452	121.393	430	A900	1 0814	13232
HWA037	23.452	121.394	383	NANO	1 1323	99999
HWA038	23.46	121.344	429	A900	1 9411	04200
HWA038	23.46	121.344	429	A900	1 0420	08140
HWA038	23.458	121.352	429	A900	1 0814	09130
HWA038	23.458	121.352	429	A900	1 0913	13232
HWA038	23.458	121.352	358	NANO	1 1323	99999
HWA039	23.383	121.351	312	A900	9411	08140
HWA039	23.382	121.359	312	A900	0814	13232
HWA039	23.382	121.359	363	NANO	1 1323	99999
HWA040	23.337	121.309	416	A900	9411	08140
HWA040	23.335	121.317	416	A900	0814	09242
HWA041	23.267	121.295	445	A900	9411	08140
HWA041	23.265	121.303	445	A900	0814	13232
HWA041	23.263	121.303	329	NANO	1 1323	99999
HWA042	23.22	121.257	369	A900	9411	08140
HWA042	23.218	121.265	369	A900	0814	12241
HWA042	23.218	121.264	144	NANO	1 1224	99999
HWA043	23.708	121.539	349	A900	1 9411	08140
HWA043	23.707	121.547	349	A900	1 0814	09193
HWA043	23.707	121.547	516	SMTA	1 0919	99999
HWA044	23.653	121.528	423	A900	9411	08140
HWA044	23.652	121.536	423	A900	0814	13232
HWA044	23.652	121.536	327	NANO	1 1323	99999
HWA045	24.308	121.741	250	IDS	9907	01162
HWA045	24.308	121.741	491	A900	1 0116	08140
HWA045	24.307	121.749	491	A900	1 0814	09192
HWA045	24.308	121.749	309	SMTA	1 0919	99999
HWA046	24.148	121.621	260	IDS	9907	03151
HWA046	24.148	121.621	574	A900	1 0315	08140
HWA046	24.147	121.629	574	A900	1 0814	13232
HWA046	24.147	121.629	380	NANO	1 1323	99999
HWA047	24.127	121.646	266	IDS	9907	03220
HWA047	24.127	121.646	140	CV57	1 0322	08140
HWA047	24.125	121.655	140	CV57	1 0814	19151
HWA047	24.125	121.655	366	SMTA	1 1915	99999
HWA048	24.01	121.572	211	IDS	9907	03212
HWA048	24.01	121.572	121	CV57	1 0321	08140
HWA048	24.008	121.581	121	CV57	1 0814	99999
HWA049	23.995	121.556	265	IDS	9907	03213
HWA049	23.995	121.556	126	CV57	1 0322	08140
HWA049	23.992	121.564	126	CV57	1 0814	19151
HWA049	23.992	121.564	373	SMTA	1 1915	99999
HWA050	23.988	121.584	261	IDS	9907	03213
HWA050	23.988	121.584	118	CV57	1 0322	08140
HWA050	23.987	121.591	118	CV57	1 0814	99999
HWA051	23.87	121.549	272	IDS	9907	03220
HWA051	23.87	121.549	117	CV57	1 0322	08140
HWA051	23.867	121.557	117	CV57	1 0814	19142
HWA051	23.867	121.557	206	SMTA	1 1914	99999
HWA052	23.82	121.465	090	A900	0018	03220
HWA052	23.82	121.465	129	CV57	1 0322	08140
HWA052	23.818	121.474	129	CV57	1 0814	99999
HWA053	23.407	121.312	271	IDS	9907	03220
HWA053	23.407	121.312	113	CV57	1 0322	08140
HWA053	23.405	121.32	113	CV57	1 0814	99999
HWA054	23.432	121.34	270	IDS	9907	01222
HWA054	23.432	121.34	544	A900	1 0122	08140
HWA054	23.43	121.348	544	A900	1 0814	13232
HWA054	23.43	121.349	336	NANO	1 1323	99999
HWA055	23.322	121.332	257	IDS	9907	03220
HWA055	23.322	121.332	095	CV57	1 0322	08140
HWA055	23.32	121.34	095	CV57	1 0814	99999
HWA056	24.178	121.508	330	A900	1 9501	96083
HWA056	24.178	121.508	330	A900	1 9701	07210
HWA056	24.178	121.508	330	A900	1 0724	08140
HWA056	24.177	121.516	330	A900	1 0814	13232
HWA056	24.177	121.516	359	NANO	1 1323	99999
HWA057	24.16	121.615	431	A900	1 9805	08140
HWA057	24.157	121.623	431	A900	1 0814	09192
HWA057	24.158	121.623	320	SMTA	1 0919	99999
HWA058	23.967	121.485	409	A900	1 9805	08140
HWA058	23.965	121.493	409	A900	1 0814	09201
HWA058	23.965	121.493	532	SMTA	1 0920	99999
HWA059	23.872	121.499	415	A900	1 9805	08140
HWA059	23.87	121.507	415	A900	1 0814	09192
HWA059	23.87	121.507	544	SMTA	1 0919	99999
HWA060	23.905	121.594	370	A900	1 9805	08140
HWA060	23.903	121.602	370	A900	1 0814	09193
HWA060	23.903	121.602	538	SMTA	1 0919	99999
HWA061	24.018	121.602	241	IDS	9907	03220
HWA061	24.018	121.602	124	CV57	1 0322	08140
HWA061	24.017	121.611	124	CV57	1 0814	99999
HWA062	23.98	121.612	495	A900	1 0113	08140
HWA062	23.978	121.62	495	A900	1 0814	09201
HWA062	23.978	121.62	503	SMTA	1 0920	17153
HWA062	23.978	121.62	675	SMTA	1 1716	99999
HWA063	23.983	121.599	537	A900	1 0123	08140
HWA063	23.982	121.608	537	A900	1 0814	10152
HWA063	23.993	121.593	537	A900	1 1015	13233
HWA063	23.993	121.593	362	NANO	1 1323	19142
HWA063	23.993	121.593	315	SMTA	1 1914	99999
HWA064	24.182	121.492	330	A900	1 0721	07241
HWA065	23.328	121.319	416	A900	0924	13232
HWA065	23.328	121.319	357	NANO	1 1323	99999
HWA066	23.482	121.512	123	CV57	1 1314	99999
HWA067	23.753	121.469	379	NANO	1 1615	99999
HWA068	23.897	121.551	463	NANO	1 1821	99999
HWA069	24.172	121.571	375	SMTA	1 1914	99999
HWA070	23.198	121.294	505	SMTA	1 1915	99999
HWA071	23.668	121.427	295	SMTA	1 1915	99999
HWA072	24.207	121.482	464	SMTA	1 1914	99999
HWA073	23.347	121.319	529	SMTA	1 1915	99999
HWA074	23.787	121.563	334	SMTA	1 1914	99999
HWA075	23.493	121.345	395	SMTA	1 1915	19243
HWA075	23.493	121.345	186	SMTA	1 2013	99999
TTN001	23.317	121.443	301	IDS	9212	94091
TTN001	23.317	121.443	305	IDS	9409	03212
TTN001	23.317	121.443	119	CV57	1 0321	04200
TTN001	23.317	121.443	119	CV57	1 0420	08140
TTN001	23.315	121.451	119	CV57	1 0814	15172
TTN001	23.315	121.451	237	SMTA	1 1517	16243
TTN001	23.315	121.451	303	SMTA	1 1713	99999
TTN002	22.973	121.297	302	IDS	9212	03213
TTN002	22.973	121.297	128	CV57	1 0322	04200
TTN002	22.973	121.297	128	CV57	1 0420	08140
TTN002	22.972	121.305	128	CV57	1 0814	19150
TTN002	22.972	121.304	337	SMTA	1 1915	99999
TTN003	22.617	120.998	303	IDS	9212	03220
